Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
715,00:00:23.857,22.563369678089302,6.280179127725857,31.824065420560746,29.585864485981308
716,00:00:23.891,0.0,0.0,0.0,0.0
717,00:00:23.924,14.039641744548286,3.6677959501557633,19.519042056074767,18.932087227414332
718,00:00:23.957,13.723753894080998,3.481814641744548,19.276791277258567,18.412655763239876
719,00:00:23.991,13.326596573208723,3.234228971962617,18.89291277258567,17.852647975077883
720,00:00:24.024,20.69728712357217,5.185708722741433,30.083956386292837,26.822196261682244
721,00:00:24.057,1.756619937694704,1.0279984423676012,1.1906542056074767,3.0512071651090342
722,00:00:24.091,12.874117341640705,2.9909267912772584,18.402102803738316,17.229322429906542
723,00:00:24.124,12.894457424714437,3.0788551401869158,18.419742990654207,17.18477414330218
724,00:00:24.157,12.687448078920042,2.8642133956386293,18.16927570093458,17.028855140186916
725,00:00:24.191,19.72261163032191,4.554945482866043,29.084696261682243,25.528193146417447
726,00:00:24.224,0.30835929387331257,0.2321651090342679,0.14579439252336449,0.5471183800623053
727,00:00:24.258,12.153517653167185,2.727803738317757,17.631931464174453,16.100817757009345
728,00:00:24.291,12.102751817237797,2.590732087227414,17.546144859813083,16.171378504672898
729,00:00:24.324,11.821871754932502,2.513746105919003,17.10401090342679,15.847858255451714
730,00:00:24.358,18.93520249221184,3.84964953271028,28.39018691588785,24.565771028037382
731,00:00:24.391,0.3325025960539979,0.2294392523364486,0.1530373831775701,0.615031152647975
732,00:00:24.424,11.714408099688475,2.4455218068535824,17.101246105919003,15.596456386292834
733,00:00:24.458,11.451220145379025,2.5133956386292833,16.69096573208723,15.14929906542056
734,00:00:24.491,11.222793354101766,2.216004672897196,16.4809968847352,14.971378504672897
735,00:00:24.524,18.23551401869159,3.6308021806853583,27.461059190031154,23.614680685358255
736,00:00:24.558,0.0,0.0,0.0,0.0
737,00:00:24.591,11.02061266874351,2.2092679127725856,16.154711838006232,14.697858255451713
738,00:00:24.625,10.90511422637591,2.085436137071651,16.217757009345796,14.41214953271028
739,00:00:24.658,10.763655244029076,1.981113707165109,16.00568535825545,14.304166666666667
740,00:00:24.691,17.504361370716513,3.2861370716510905,26.597936137071652,22.629010903426792
741,00:00:24.725,0.012305295950155762,0.01425233644859813,0.006035825545171339,0.01662772585669782
742,00:00:24.758,10.250623052959503,1.9374221183800624,15.380763239875389,13.433683800623053
743,00:00:24.791,10.37971183800623,1.9503115264797508,15.535085669781932,13.653738317757009
744,00:00:24.825,11.676259086188992,2.5220404984423674,17.32293613707165,15.18380062305296
745,00:00:24.858,19.306918483904465,3.4712227414330217,30.117367601246105,24.332165109034268
746,00:00:24.892,0.01400571131879543,0.009735202492211837,0.011838006230529595,0.02044392523364486
747,00:00:24.925,7.217328660436138,1.0851635514018692,11.452609034267914,9.114213395638629
748,00:00:24.958,6.303478712357218,1.2222741433021806,8.921690031152648,8.766471962616823
749,00:00:24.992,2.240809968847352,0.7977414330218069,1.8547507788161994,4.06993769470405
750,00:00:25.025,1.4376038421599169,0.5817367601246106,1.0771028037383177,2.6539719626168226
751,00:00:25.058,0.02945223260643821,0.013629283489096573,0.01616043613707165,0.058566978193146414
752,00:00:25.092,0.5484423676012461,0.23290498442367602,0.3713785046728972,1.041043613707165
753,00:00:25.125,0.8964434060228453,0.4315809968847352,0.5818535825545171,1.6758956386292836
754,00:00:25.158,0.5418354101765317,0.21366822429906543,0.38037383177570094,1.0314641744548287
755,00:00:25.192,0.42105399792315684,0.19240654205607477,0.27169003115264795,0.7990654205607477
756,00:00:25.225,0.13137331256490134,0.07223520249221184,0.06553738317757009,0.2563473520249221
757,00:00:25.259,0.43259345794392523,0.2286214953271028,0.24330218068535825,0.8258566978193146
758,00:00:25.292,0.17383177570093458,0.09034267912772585,0.09127725856697819,0.3398753894080997
759,00:00:25.325,0.08069833852544132,0.04088785046728972,0.048325545171339565,0.1528816199376947
760,00:00:25.359,0.8801921079958462,0.38792834890965733,0.5875389408099688,1.6651090342679127
761,00:00:25.392,0.47323468328141227,0.2708333333333333,0.24957165109034268,0.8992990654205607
762,00:00:25.425,0.44994807892004146,0.20198598130841122,0.28672118380062306,0.8611370716510903
763,00:00:25.459,0.23640965732087227,0.10514018691588785,0.1515576323987539,0.45253115264797505
764,00:00:25.492,0.2189122533748702,0.1323208722741433,0.11787383177570093,0.40654205607476634
765,00:00:25.526,0.3507658359293873,0.20268691588785046,0.18049065420560748,0.669119937694704
766,00:00:25.559,0.18059449636552438,0.10128504672897196,0.0948208722741433,0.34567757009345795
767,00:00:25.592,0.06616043613707166,0.04003115264797508,0.034501557632398754,0.12394859813084112
768,00:00:25.626,0.22242990654205608,0.11479750778816199,0.1251557632398754,0.42733644859813086
769,00:00:25.659,1.2350726895119417,0.1816588785046729,1.8322429906542057,1.691316199376947
770,00:00:25.692,9.067951713395638,1.2979361370716511,13.943652647975078,11.962266355140187
771,00:00:25.726,0.0002855659397715472,0.00011682242990654206,3.8940809968847354e-05,0.0007009345794392523
772,00:00:25.759,4.963577362409138,0.7155373831775701,7.646845794392523,6.528348909657321
773,00:00:25.792,4.990031152647975,0.6839563862928348,7.705919003115265,6.580218068535825
774,00:00:25.826,5.120560747663551,0.8278426791277259,7.679828660436137,6.854010903426791
775,00:00:25.859,10.49558670820353,2.043847352024922,14.67904984423676,14.76386292834891
776,00:00:25.893,0.23946002076843198,0.15498442367601245,0.15218068535825546,0.411214953271028
777,00:00:25.926,4.769366562824507,0.7855529595015577,7.291160436137072,6.231386292834891
778,00:00:25.959,5.220327102803739,0.8921339563862928,7.791666666666667,6.977180685358255
779,00:00:25.993,5.1807113187954315,0.9538551401869159,7.627414330218069,6.9608644859813085
780,00:00:26.026,8.891718587746626,1.3788551401869158,13.677336448598131,11.61896417445483
