IDs,Video,Resolution
NDARYG988PUQ,/Volumes/methlab_data/HBN/EEG-ET/NDARYG988PUQ/NDARYG988PUQ_Video2_Samples_ET.mat,800600
NDARYG988PUQ,/Volumes/methlab_data/HBN/EEG-ET/NDARYG988PUQ/NDARYG988PUQ_Video3_Samples_ET.mat,800600
NDARYG988PUQ,/Volumes/methlab_data/HBN/EEG-ET/NDARYG988PUQ/NDARYG988PUQ_Video4_Samples_ET.mat,800600
NDARYH110YV9,/Volumes/methlab_data/HBN/EEG-ET/NDARYH110YV9/NDARYH110YV9_Video1_Samples_ET.mat,800600
NDARYH110YV9,/Volumes/methlab_data/HBN/EEG-ET/NDARYH110YV9/NDARYH110YV9_Video3_Samples_ET.mat,800600
NDARYH182BBV,/Volumes/methlab_data/HBN/EEG-ET/NDARYH182BBV/NDARYH182BBV_Video1_Samples_ET.mat,800600
NDARYH182BBV,/Volumes/methlab_data/HBN/EEG-ET/NDARYH182BBV/NDARYH182BBV_Video3_Samples_ET.mat,800600
NDARYH182BBV,/Volumes/methlab_data/HBN/EEG-ET/NDARYH182BBV/NDARYH182BBV_Video4_Samples_ET.mat,800600
NDARYH480GTD,/Volumes/methlab_data/HBN/EEG-ET/NDARYH480GTD/NDARYH480GTD_Video1_Samples_ET.mat,800600
NDARYH480GTD,/Volumes/methlab_data/HBN/EEG-ET/NDARYH480GTD/NDARYH480GTD_Video3_Samples_ET.mat,800600
NDARYH697TPA,/Volumes/methlab_data/HBN/EEG-ET/NDARYH697TPA/NDARYH697TPA_Video1_Samples_ET.mat,800600
NDARYH697TPA,/Volumes/methlab_data/HBN/EEG-ET/NDARYH697TPA/NDARYH697TPA_Video2_Samples_ET.mat,800600
NDARYH697TPA,/Volumes/methlab_data/HBN/EEG-ET/NDARYH697TPA/NDARYH697TPA_Video3_Samples_ET.mat,800600
NDARYH697TPA,/Volumes/methlab_data/HBN/EEG-ET/NDARYH697TPA/NDARYH697TPA_Video4_Samples_ET.mat,800600
NDARYH951HH5,/Volumes/methlab_data/HBN/EEG-ET/NDARYH951HH5/NDARYH951HH5_Video-DM_Samples_ET.mat,800600
NDARYH951HH5,/Volumes/methlab_data/HBN/EEG-ET/NDARYH951HH5/NDARYH951HH5_Video-FF_Samples_ET.mat,800600
NDARYH951HH5,/Volumes/methlab_data/HBN/EEG-ET/NDARYH951HH5/NDARYH951HH5_Video-TP_Samples_ET.mat,800600
NDARYH951HH5,/Volumes/methlab_data/HBN/EEG-ET/NDARYH951HH5/NDARYH951HH5_Video-WK_Samples_ET.mat,800600
NDARYH996DA9,/Volumes/methlab_data/HBN/EEG-ET/NDARYH996DA9/NDARYH996DA9_Video1_Samples_ET.mat,800600
NDARYH996DA9,/Volumes/methlab_data/HBN/EEG-ET/NDARYH996DA9/NDARYH996DA9_Video3_Samples_ET.mat,800600
NDARYJ245AAD,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ245AAD/NDARYJ245AAD_Video-DM_Samples_ET.mat,800600
NDARYJ245AAD,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ245AAD/NDARYJ245AAD_Video-FF_Samples_ET.mat,800600
NDARYJ245AAD,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ245AAD/NDARYJ245AAD_Video-TP_Samples_ET.mat,800600
NDARYJ245AAD,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ245AAD/NDARYJ245AAD_Video-WK_Samples_ET.mat,800600
NDARYJ301DYN,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ301DYN/NDARYJ301DYN_Video1_Samples_ET.mat,800600
NDARYJ301DYN,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ301DYN/NDARYJ301DYN_Video2_Samples_ET.mat,800600
NDARYJ301DYN,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ301DYN/NDARYJ301DYN_Video3_Samples_ET.mat,800600
NDARYJ301DYN,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ301DYN/NDARYJ301DYN_Video4_Samples_ET.mat,800600
NDARYJ334EHH,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ334EHH/NDARYJ334EHH_Video-DM_Samples_ET.mat,800600
NDARYJ334EHH,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ334EHH/NDARYJ334EHH_Video-FF_Samples_ET.mat,800600
NDARYJ334EHH,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ334EHH/NDARYJ334EHH_Video-TP_Samples_ET.mat,800600
NDARYJ334EHH,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ334EHH/NDARYJ334EHH_Video-WK_Samples_ET.mat,800600
NDARYJ389DWX,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ389DWX/NDARYJ389DWX_Video2_Samples_ET.mat,800600
NDARYJ389DWX,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ389DWX/NDARYJ389DWX_Video3_Samples_ET.mat,800600
NDARYJ536MCR,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ536MCR/NDARYJ536MCR_Video1_Samples_ET.mat,800600
NDARYJ536MCR,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ536MCR/NDARYJ536MCR_Video3_Samples_ET.mat,800600
NDARYJ583ZMJ,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ583ZMJ/NDARYJ583ZMJ_Video1_Samples_ET.mat,800600
NDARYJ583ZMJ,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ583ZMJ/NDARYJ583ZMJ_Video2_Samples_ET.mat,800600
NDARYJ583ZMJ,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ583ZMJ/NDARYJ583ZMJ_Video3_Samples_ET.mat,800600
NDARYJ583ZMJ,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ583ZMJ/NDARYJ583ZMJ_Video4_Samples_ET.mat,800600
NDARYJ638RTN,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ638RTN/NDARYJ638RTN_Video1_Samples_ET.mat,800600
NDARYJ638RTN,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ638RTN/NDARYJ638RTN_Video3_Samples_ET.mat,800600
NDARYJ638RTN,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ638RTN/NDARYJ638RTN_Video4_Samples_ET.mat,800600
NDARYJ694EU0,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ694EU0/NDARYJ694EU0_Video-DM_Samples_ET.mat,800600
NDARYJ694EU0,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ694EU0/NDARYJ694EU0_Video-FF_Samples_ET.mat,800600
NDARYJ694EU0,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ694EU0/NDARYJ694EU0_Video-TP_Samples_ET.mat,800600
NDARYJ694EU0,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ694EU0/NDARYJ694EU0_Video-WK_Samples_ET.mat,800600
NDARYJ735XPK,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ735XPK/NDARYJ735XPK_Video1_Samples_ET.mat,800600
NDARYJ735XPK,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ735XPK/NDARYJ735XPK_Video2_Samples_ET.mat,800600
NDARYJ735XPK,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ735XPK/NDARYJ735XPK_Video3_Samples_ET.mat,800600
NDARYJ735XPK,/Volumes/methlab_data/HBN/EEG-ET/NDARYJ735XPK/NDARYJ735XPK_Video4_Samples_ET.mat,800600
NDARYK042VMG,/Volumes/methlab_data/HBN/EEG-ET/NDARYK042VMG/NDARYK042VMG_Video-DM_Samples_ET.mat,1440900
NDARYK042VMG,/Volumes/methlab_data/HBN/EEG-ET/NDARYK042VMG/NDARYK042VMG_Video-TP_Samples_ET.mat,1440900
NDARYK042VMG,/Volumes/methlab_data/HBN/EEG-ET/NDARYK042VMG/NDARYK042VMG_Video-WK_Samples_ET.mat,1440900
NDARYK772JH8,/Volumes/methlab_data/HBN/EEG-ET/NDARYK772JH8/NDARYK772JH8_Video-DM_Samples_ET.mat,1440900
NDARYK772JH8,/Volumes/methlab_data/HBN/EEG-ET/NDARYK772JH8/NDARYK772JH8_Video-WK_Samples_ET.mat,1440900
NDARYK942YHY,/Volumes/methlab_data/HBN/EEG-ET/NDARYK942YHY/NDARYK942YHY_Video1_Samples_ET.mat,800600
NDARYK942YHY,/Volumes/methlab_data/HBN/EEG-ET/NDARYK942YHY/NDARYK942YHY_Video3_Samples_ET.mat,800600
NDARYL124VM6,/Volumes/methlab_data/HBN/EEG-ET/NDARYL124VM6/NDARYL124VM6_Video1_Samples_ET.mat,800600
NDARYL124VM6,/Volumes/methlab_data/HBN/EEG-ET/NDARYL124VM6/NDARYL124VM6_Video3_Samples_ET.mat,800600
NDARYL268BVG,/Volumes/methlab_data/HBN/EEG-ET/NDARYL268BVG/NDARYL268BVG_Video-DM_Samples_ET.mat,800600
NDARYL268BVG,/Volumes/methlab_data/HBN/EEG-ET/NDARYL268BVG/NDARYL268BVG_Video-FF_Samples_ET.mat,800600
NDARYL268BVG,/Volumes/methlab_data/HBN/EEG-ET/NDARYL268BVG/NDARYL268BVG_Video-TP_Samples_ET.mat,800600
NDARYL272HDW,/Volumes/methlab_data/HBN/EEG-ET/NDARYL272HDW/NDARYL272HDW_Video1_Samples_ET.mat,800600
NDARYL272HDW,/Volumes/methlab_data/HBN/EEG-ET/NDARYL272HDW/NDARYL272HDW_Video3_Samples_ET.mat,800600
NDARYL284NDM,/Volumes/methlab_data/HBN/EEG-ET/NDARYL284NDM/NDARYL284NDM_Video-DM_Samples_ET.mat,1440900
NDARYL284NDM,/Volumes/methlab_data/HBN/EEG-ET/NDARYL284NDM/NDARYL284NDM_Video-TP_Samples_ET.mat,1440900
NDARYL284NDM,/Volumes/methlab_data/HBN/EEG-ET/NDARYL284NDM/NDARYL284NDM_Video-WK_Samples_ET.mat,1440900
NDARYL438DCK,/Volumes/methlab_data/HBN/EEG-ET/NDARYL438DCK/NDARYL438DCK_Video1_Samples_ET.mat,800600
NDARYL438DCK,/Volumes/methlab_data/HBN/EEG-ET/NDARYL438DCK/NDARYL438DCK_Video3_Samples_ET.mat,800600
NDARYL758JGG,/Volumes/methlab_data/HBN/EEG-ET/NDARYL758JGG/NDARYL758JGG_Video1_Samples_ET.mat,800600
NDARYL758JGG,/Volumes/methlab_data/HBN/EEG-ET/NDARYL758JGG/NDARYL758JGG_Video2_Samples_ET.mat,800600
NDARYL758JGG,/Volumes/methlab_data/HBN/EEG-ET/NDARYL758JGG/NDARYL758JGG_Video3_Samples_ET.mat,800600
NDARYL758JGG,/Volumes/methlab_data/HBN/EEG-ET/NDARYL758JGG/NDARYL758JGG_Video4_Samples_ET.mat,800600
NDARYL771XDP,/Volumes/methlab_data/HBN/EEG-ET/NDARYL771XDP/NDARYL771XDP_Video1_Samples_ET.mat,800600
NDARYL771XDP,/Volumes/methlab_data/HBN/EEG-ET/NDARYL771XDP/NDARYL771XDP_Video3_Samples_ET.mat,800600
NDARYL771XDP,/Volumes/methlab_data/HBN/EEG-ET/NDARYL771XDP/NDARYL771XDP_Video4_Samples_ET.mat,800600
NDARYL915MB0,/Volumes/methlab_data/HBN/EEG-ET/NDARYL915MB0/NDARYL915MB0_Video-DM_Samples_ET.mat,1440900
NDARYL915MB0,/Volumes/methlab_data/HBN/EEG-ET/NDARYL915MB0/NDARYL915MB0_Video-TP_Samples_ET.mat,1440900
NDARYL915MB0,/Volumes/methlab_data/HBN/EEG-ET/NDARYL915MB0/NDARYL915MB0_Video-WK_Samples_ET.mat,1440900
NDARYM063XB8,/Volumes/methlab_data/HBN/EEG-ET/NDARYM063XB8/NDARYM063XB8_Video-DM_Samples_ET.mat,800600
NDARYM063XB8,/Volumes/methlab_data/HBN/EEG-ET/NDARYM063XB8/NDARYM063XB8_Video-FF_Samples_ET.mat,800600
NDARYM063XB8,/Volumes/methlab_data/HBN/EEG-ET/NDARYM063XB8/NDARYM063XB8_Video-WK_Samples_ET.mat,800600
NDARYM257RR6,/Volumes/methlab_data/HBN/EEG-ET/NDARYM257RR6/NDARYM257RR6_Video1_Samples_ET.mat,800600
NDARYM257RR6,/Volumes/methlab_data/HBN/EEG-ET/NDARYM257RR6/NDARYM257RR6_Video3_Samples_ET.mat,800600
NDARYM277DEA,/Volumes/methlab_data/HBN/EEG-ET/NDARYM277DEA/NDARYM277DEA_Video1_Samples_ET.mat,800600
NDARYM277DEA,/Volumes/methlab_data/HBN/EEG-ET/NDARYM277DEA/NDARYM277DEA_Video2_Samples_ET.mat,800600
NDARYM277DEA,/Volumes/methlab_data/HBN/EEG-ET/NDARYM277DEA/NDARYM277DEA_Video3_Samples_ET.mat,800600
NDARYM277DEA,/Volumes/methlab_data/HBN/EEG-ET/NDARYM277DEA/NDARYM277DEA_Video4_Samples_ET.mat,800600
NDARYM334BZ5,/Volumes/methlab_data/HBN/EEG-ET/NDARYM334BZ5/NDARYM334BZ5_Video1_Samples_ET.mat,800600
NDARYM334BZ5,/Volumes/methlab_data/HBN/EEG-ET/NDARYM334BZ5/NDARYM334BZ5_Video2_Samples_ET.mat,800600
NDARYM334BZ5,/Volumes/methlab_data/HBN/EEG-ET/NDARYM334BZ5/NDARYM334BZ5_Video3_Samples_ET.mat,800600
NDARYM334BZ5,/Volumes/methlab_data/HBN/EEG-ET/NDARYM334BZ5/NDARYM334BZ5_Video4_Samples_ET.mat,800600
NDARYM586MYN,/Volumes/methlab_data/HBN/EEG-ET/NDARYM586MYN/NDARYM586MYN_Video1_Samples_ET.mat,800600
NDARYM586MYN,/Volumes/methlab_data/HBN/EEG-ET/NDARYM586MYN/NDARYM586MYN_Video2_Samples_ET.mat,800600
NDARYM586MYN,/Volumes/methlab_data/HBN/EEG-ET/NDARYM586MYN/NDARYM586MYN_Video3_Samples_ET.mat,800600
NDARYM586MYN,/Volumes/methlab_data/HBN/EEG-ET/NDARYM586MYN/NDARYM586MYN_Video4_Samples_ET.mat,800600
NDARYM832PX3,/Volumes/methlab_data/HBN/EEG-ET/NDARYM832PX3/NDARYM832PX3_Video1_Samples_ET.mat,800600
NDARYM832PX3,/Volumes/methlab_data/HBN/EEG-ET/NDARYM832PX3/NDARYM832PX3_Video3_Samples_ET.mat,800600
NDARYM994YF0,/Volumes/methlab_data/HBN/EEG-ET/NDARYM994YF0/NDARYM994YF0_Video1_Samples_ET.mat,800600
NDARYM994YF0,/Volumes/methlab_data/HBN/EEG-ET/NDARYM994YF0/NDARYM994YF0_Video2_Samples_ET.mat,800600
NDARYM994YF0,/Volumes/methlab_data/HBN/EEG-ET/NDARYM994YF0/NDARYM994YF0_Video3_Samples_ET.mat,800600
NDARYM994YF0,/Volumes/methlab_data/HBN/EEG-ET/NDARYM994YF0/NDARYM994YF0_Video4_Samples_ET.mat,800600
NDARYN174NPH,/Volumes/methlab_data/HBN/EEG-ET/NDARYN174NPH/NDARYN174NPH_Video1_Samples_ET.mat,800600
NDARYN174NPH,/Volumes/methlab_data/HBN/EEG-ET/NDARYN174NPH/NDARYN174NPH_Video2_Samples_ET.mat,800600
NDARYN174NPH,/Volumes/methlab_data/HBN/EEG-ET/NDARYN174NPH/NDARYN174NPH_Video3_Samples_ET.mat,800600
NDARYN174NPH,/Volumes/methlab_data/HBN/EEG-ET/NDARYN174NPH/NDARYN174NPH_Video4_Samples_ET.mat,800600
NDARYN254VW6,/Volumes/methlab_data/HBN/EEG-ET/NDARYN254VW6/NDARYN254VW6_Video1_Samples_ET.mat,800600
NDARYN254VW6,/Volumes/methlab_data/HBN/EEG-ET/NDARYN254VW6/NDARYN254VW6_Video2_Samples_ET.mat,800600
NDARYN254VW6,/Volumes/methlab_data/HBN/EEG-ET/NDARYN254VW6/NDARYN254VW6_Video3_Samples_ET.mat,800600
NDARYN254VW6,/Volumes/methlab_data/HBN/EEG-ET/NDARYN254VW6/NDARYN254VW6_Video4_Samples_ET.mat,800600
NDARYN484LLR,/Volumes/methlab_data/HBN/EEG-ET/NDARYN484LLR/NDARYN484LLR_Video1_Samples_ET.mat,800600
NDARYN484LLR,/Volumes/methlab_data/HBN/EEG-ET/NDARYN484LLR/NDARYN484LLR_Video3_Samples_ET.mat,800600
NDARYN595JMA,/Volumes/methlab_data/HBN/EEG-ET/NDARYN595JMA/NDARYN595JMA_Video1_Samples_ET.mat,800600
NDARYN595JMA,/Volumes/methlab_data/HBN/EEG-ET/NDARYN595JMA/NDARYN595JMA_Video2_Samples_ET.mat,800600
NDARYN595JMA,/Volumes/methlab_data/HBN/EEG-ET/NDARYN595JMA/NDARYN595JMA_Video3_Samples_ET.mat,800600
NDARYN595JMA,/Volumes/methlab_data/HBN/EEG-ET/NDARYN595JMA/NDARYN595JMA_Video4_Samples_ET.mat,800600
NDARYN857XMX,/Volumes/methlab_data/HBN/EEG-ET/NDARYN857XMX/NDARYN857XMX_Video-DM_Samples_ET.mat,800600
NDARYN857XMX,/Volumes/methlab_data/HBN/EEG-ET/NDARYN857XMX/NDARYN857XMX_Video-FF_Samples_ET.mat,800600
NDARYN857XMX,/Volumes/methlab_data/HBN/EEG-ET/NDARYN857XMX/NDARYN857XMX_Video-TP_Samples_ET.mat,800600
NDARYN857XMX,/Volumes/methlab_data/HBN/EEG-ET/NDARYN857XMX/NDARYN857XMX_Video-WK_Samples_ET.mat,800600
NDARYP863PZ4,/Volumes/methlab_data/HBN/EEG-ET/NDARYP863PZ4/NDARYP863PZ4_Video-DM_Samples_ET.mat,1440900
NDARYP863PZ4,/Volumes/methlab_data/HBN/EEG-ET/NDARYP863PZ4/NDARYP863PZ4_Video-TP_Samples_ET.mat,1440900
NDARYP863PZ4,/Volumes/methlab_data/HBN/EEG-ET/NDARYP863PZ4/NDARYP863PZ4_Video-WK_Samples_ET.mat,1440900
NDARYR150UDP,/Volumes/methlab_data/HBN/EEG-ET/NDARYR150UDP/NDARYR150UDP_Video1_Samples_ET.mat,800600
NDARYR150UDP,/Volumes/methlab_data/HBN/EEG-ET/NDARYR150UDP/NDARYR150UDP_Video3_Samples_ET.mat,800600
NDARYR771VED,/Volumes/methlab_data/HBN/EEG-ET/NDARYR771VED/NDARYR771VED_Video1_Samples_ET.mat,800600
NDARYR771VED,/Volumes/methlab_data/HBN/EEG-ET/NDARYR771VED/NDARYR771VED_Video3_Samples_ET.mat,800600
NDARYT155NHX,/Volumes/methlab_data/HBN/EEG-ET/NDARYT155NHX/NDARYT155NHX_Video1_Samples_ET.mat,800600
NDARYT155NHX,/Volumes/methlab_data/HBN/EEG-ET/NDARYT155NHX/NDARYT155NHX_Video3_Samples_ET.mat,800600
NDARYT269WAP,/Volumes/methlab_data/HBN/EEG-ET/NDARYT269WAP/NDARYT269WAP_Video-DM_Samples_ET.mat,1600900
NDARYT269WAP,/Volumes/methlab_data/HBN/EEG-ET/NDARYT269WAP/NDARYT269WAP_Video-FF_Samples_ET.mat,1600900
NDARYT269WAP,/Volumes/methlab_data/HBN/EEG-ET/NDARYT269WAP/NDARYT269WAP_Video-TP_Samples_ET.mat,1600900
NDARYT269WAP,/Volumes/methlab_data/HBN/EEG-ET/NDARYT269WAP/NDARYT269WAP_Video-WK_Samples_ET.mat,1600900
NDARYT332LMM,/Volumes/methlab_data/HBN/EEG-ET/NDARYT332LMM/NDARYT332LMM_Video1_Samples_ET.mat,800600
NDARYT332LMM,/Volumes/methlab_data/HBN/EEG-ET/NDARYT332LMM/NDARYT332LMM_Video2_Samples_ET.mat,800600
NDARYT332LMM,/Volumes/methlab_data/HBN/EEG-ET/NDARYT332LMM/NDARYT332LMM_Video3_Samples_ET.mat,800600
NDARYT405NET,/Volumes/methlab_data/HBN/EEG-ET/NDARYT405NET/NDARYT405NET_Video1_Samples_ET.mat,800600
NDARYT405NET,/Volumes/methlab_data/HBN/EEG-ET/NDARYT405NET/NDARYT405NET_Video2_Samples_ET.mat,800600
NDARYT405NET,/Volumes/methlab_data/HBN/EEG-ET/NDARYT405NET/NDARYT405NET_Video3_Samples_ET.mat,800600
NDARYT405NET,/Volumes/methlab_data/HBN/EEG-ET/NDARYT405NET/NDARYT405NET_Video4_Samples_ET.mat,800600
NDARYU120NDA,/Volumes/methlab_data/HBN/EEG-ET/NDARYU120NDA/NDARYU120NDA_Video1_Samples_ET.mat,800600
NDARYU120NDA,/Volumes/methlab_data/HBN/EEG-ET/NDARYU120NDA/NDARYU120NDA_Video3_Samples_ET.mat,800600
NDARYU120NDA,/Volumes/methlab_data/HBN/EEG-ET/NDARYU120NDA/NDARYU120NDA_Video4_Samples_ET.mat,800600
NDARYU575CE2,/Volumes/methlab_data/HBN/EEG-ET/NDARYU575CE2/NDARYU575CE2_Video1_Samples_ET.mat,800600
NDARYU575CE2,/Volumes/methlab_data/HBN/EEG-ET/NDARYU575CE2/NDARYU575CE2_Video3_Samples_ET.mat,800600
NDARYU575CE2,/Volumes/methlab_data/HBN/EEG-ET/NDARYU575CE2/NDARYU575CE2_Video4_Samples_ET.mat,800600
NDARYU620RH9,/Volumes/methlab_data/HBN/EEG-ET/NDARYU620RH9/NDARYU620RH9_Video1_Samples_ET.mat,800600
NDARYU620RH9,/Volumes/methlab_data/HBN/EEG-ET/NDARYU620RH9/NDARYU620RH9_Video3_Samples_ET.mat,800600
NDARYU719EPL,/Volumes/methlab_data/HBN/EEG-ET/NDARYU719EPL/NDARYU719EPL_Video-DM_Samples_ET.mat,1440900
NDARYU719EPL,/Volumes/methlab_data/HBN/EEG-ET/NDARYU719EPL/NDARYU719EPL_Video-TP_Samples_ET.mat,1440900
NDARYU719EPL,/Volumes/methlab_data/HBN/EEG-ET/NDARYU719EPL/NDARYU719EPL_Video-WK_Samples_ET.mat,1440900
NDARYV120ZLG,/Volumes/methlab_data/HBN/EEG-ET/NDARYV120ZLG/NDARYV120ZLG_Video1_Samples_ET.mat,800600
NDARYV120ZLG,/Volumes/methlab_data/HBN/EEG-ET/NDARYV120ZLG/NDARYV120ZLG_Video3_Samples_ET.mat,800600
NDARYW170CAA,/Volumes/methlab_data/HBN/EEG-ET/NDARYW170CAA/NDARYW170CAA_Video-DM_Samples_ET.mat,1440900
NDARYW170CAA,/Volumes/methlab_data/HBN/EEG-ET/NDARYW170CAA/NDARYW170CAA_Video-TP_Samples_ET.mat,1440900
NDARYW170CAA,/Volumes/methlab_data/HBN/EEG-ET/NDARYW170CAA/NDARYW170CAA_Video-WK_Samples_ET.mat,1440900
NDARYW514CH2,/Volumes/methlab_data/HBN/EEG-ET/NDARYW514CH2/NDARYW514CH2_Video-DM_Samples_ET.mat,800600
NDARYW514CH2,/Volumes/methlab_data/HBN/EEG-ET/NDARYW514CH2/NDARYW514CH2_Video-FF_Samples_ET.mat,800600
NDARYW514CH2,/Volumes/methlab_data/HBN/EEG-ET/NDARYW514CH2/NDARYW514CH2_Video-TP_Samples_ET.mat,800600
NDARYW514CH2,/Volumes/methlab_data/HBN/EEG-ET/NDARYW514CH2/NDARYW514CH2_Video-WK_Samples_ET.mat,800600
NDARYW789GNP,/Volumes/methlab_data/HBN/EEG-ET/NDARYW789GNP/NDARYW789GNP_Video-DM_Samples_ET.mat,1440900
NDARYW789GNP,/Volumes/methlab_data/HBN/EEG-ET/NDARYW789GNP/NDARYW789GNP_Video-TP_Samples_ET.mat,1440900
NDARYW789GNP,/Volumes/methlab_data/HBN/EEG-ET/NDARYW789GNP/NDARYW789GNP_Video-WK_Samples_ET.mat,1440900
NDARYW903VN8,/Volumes/methlab_data/HBN/EEG-ET/NDARYW903VN8/NDARYW903VN8_Video1_Samples_ET.mat,800600
NDARYW903VN8,/Volumes/methlab_data/HBN/EEG-ET/NDARYW903VN8/NDARYW903VN8_Video3_Samples_ET.mat,800600
NDARYW945PJU,/Volumes/methlab_data/HBN/EEG-ET/NDARYW945PJU/NDARYW945PJU_Video-DM_Samples_ET.mat,800600
NDARYW945PJU,/Volumes/methlab_data/HBN/EEG-ET/NDARYW945PJU/NDARYW945PJU_Video-FF_Samples_ET.mat,800600
NDARYW945PJU,/Volumes/methlab_data/HBN/EEG-ET/NDARYW945PJU/NDARYW945PJU_Video-TP_Samples_ET.mat,800600
NDARYW945PJU,/Volumes/methlab_data/HBN/EEG-ET/NDARYW945PJU/NDARYW945PJU_Video-WK_Samples_ET.mat,800600
NDARYW946VTC,/Volumes/methlab_data/HBN/EEG-ET/NDARYW946VTC/NDARYW946VTC_Video-DM_Samples_ET.mat,1440900
NDARYX008UCU,/Volumes/methlab_data/HBN/EEG-ET/NDARYX008UCU/NDARYX008UCU_Video1_Samples_ET.mat,800600
NDARYX008UCU,/Volumes/methlab_data/HBN/EEG-ET/NDARYX008UCU/NDARYX008UCU_Video2_Samples_ET.mat,800600
NDARYX008UCU,/Volumes/methlab_data/HBN/EEG-ET/NDARYX008UCU/NDARYX008UCU_Video3_Samples_ET.mat,800600
NDARYX008UCU,/Volumes/methlab_data/HBN/EEG-ET/NDARYX008UCU/NDARYX008UCU_Video4_Samples_ET.mat,800600
NDARYX133FFQ,/Volumes/methlab_data/HBN/EEG-ET/NDARYX133FFQ/NDARYX133FFQ_Video-DM_Samples_ET.mat,1440900
NDARYX133FFQ,/Volumes/methlab_data/HBN/EEG-ET/NDARYX133FFQ/NDARYX133FFQ_Video-TP_Samples_ET.mat,1440900
NDARYX133FFQ,/Volumes/methlab_data/HBN/EEG-ET/NDARYX133FFQ/NDARYX133FFQ_Video-WK_Samples_ET.mat,1440900
NDARYX551LBY,/Volumes/methlab_data/HBN/EEG-ET/NDARYX551LBY/NDARYX551LBY_Video1_Samples_ET.mat,800600
NDARYX551LBY,/Volumes/methlab_data/HBN/EEG-ET/NDARYX551LBY/NDARYX551LBY_Video3_Samples_ET.mat,800600
NDARYX572VEW,/Volumes/methlab_data/HBN/EEG-ET/NDARYX572VEW/NDARYX572VEW_Video-DM_Samples_ET.mat,1440900
NDARYX572VEW,/Volumes/methlab_data/HBN/EEG-ET/NDARYX572VEW/NDARYX572VEW_Video-TP_Samples_ET.mat,1440900
NDARYX572VEW,/Volumes/methlab_data/HBN/EEG-ET/NDARYX572VEW/NDARYX572VEW_Video-WK_Samples_ET.mat,1440900
NDARYX592YYR,/Volumes/methlab_data/HBN/EEG-ET/NDARYX592YYR/NDARYX592YYR_Video1_Samples_ET.mat,800600
NDARYX592YYR,/Volumes/methlab_data/HBN/EEG-ET/NDARYX592YYR/NDARYX592YYR_Video2_Samples_ET.mat,800600
NDARYX592YYR,/Volumes/methlab_data/HBN/EEG-ET/NDARYX592YYR/NDARYX592YYR_Video3_Samples_ET.mat,800600
NDARYX592YYR,/Volumes/methlab_data/HBN/EEG-ET/NDARYX592YYR/NDARYX592YYR_Video4_Samples_ET.mat,800600
NDARYX806FL1,/Volumes/methlab_data/HBN/EEG-ET/NDARYX806FL1/NDARYX806FL1_Video1_Samples_ET.mat,800600
NDARYX806FL1,/Volumes/methlab_data/HBN/EEG-ET/NDARYX806FL1/NDARYX806FL1_Video2_Samples_ET.mat,800600
NDARYX806FL1,/Volumes/methlab_data/HBN/EEG-ET/NDARYX806FL1/NDARYX806FL1_Video3_Samples_ET.mat,800600
NDARYX806FL1,/Volumes/methlab_data/HBN/EEG-ET/NDARYX806FL1/NDARYX806FL1_Video4_Samples_ET.mat,800600
NDARYX853TAX,/Volumes/methlab_data/HBN/EEG-ET/NDARYX853TAX/NDARYX853TAX_Video-DM_Samples_ET.mat,1440900
NDARYX853TAX,/Volumes/methlab_data/HBN/EEG-ET/NDARYX853TAX/NDARYX853TAX_Video-TP_Samples_ET.mat,1440900
NDARYX853TAX,/Volumes/methlab_data/HBN/EEG-ET/NDARYX853TAX/NDARYX853TAX_Video-WK_Samples_ET.mat,1440900
NDARYY022HBW,/Volumes/methlab_data/HBN/EEG-ET/NDARYY022HBW/NDARYY022HBW_Video1_Samples_ET.mat,800600
